Review Title,Review Description,Review Rating,Sentiment,Review,scores,compound,SIA_sentiment_type
wish closer,think th th stay never look hotel sg shangri la works well simply beautiful staff atmosphere aroma great pick airport gentlemen door greeting check simply works although travel stay business hotel would hesitation staying family child friendly well done thank everyone perfect,5,2,wish closerthink th th stay never look hotel sg shangri la works well simply beautiful staff atmosphere aroma great pick airport gentlemen door greeting check simply works although travel stay business hotel would hesitation staying family child friendly well done thank everyone perfect,"{'neg': 0.034, 'neu': 0.532, 'pos': 0.434, 'compound': 0.9744}",0.9744,2
wonderful experience,great start meet transfer service airport long flight lovely greeted welcomed driver rang ahead say almost hotel taken straight room receptionist enjoyed swimming pool using shuttle transit orchard road coffee bakery items little shop lobby nice room service meals quite impressed breakfast anticipated thought choice fruits might wider picky another positive experience encourage stay shangi la hotel,5,2,wonderful experiencegreat start meet transfer service airport long flight lovely greeted welcomed driver rang ahead say almost hotel taken straight room receptionist enjoyed swimming pool using shuttle transit orchard road coffee bakery items little shop lobby nice room service meals quite impressed breakfast anticipated thought choice fruits might wider picky another positive experience encourage stay shangi la hotel,"{'neg': 0.015, 'neu': 0.603, 'pos': 0.382, 'compound': 0.981}",0.981,2
excellent,stay night longer expected cancelled booking marins bay sands rooms great staff helpful pool delightful even provided birthday cake tea nb write complimentary post cards even cover postage,5,2,excellentstay night longer expected cancelled booking marins bay sands rooms great staff helpful pool delightful even provided birthday cake tea nb write complimentary post cards even cover postage,"{'neg': 0.052, 'neu': 0.596, 'pos': 0.352, 'compound': 0.9118}",0.9118,2
stop australia,really nice hotel beautifully done staff great really looked breakfast fantastic massive selection foods around world hotel great shopping areas city however really accessible taxis little way singapore accessible pram walked lot month old daughter want carry car seat end carry car seat taxi around hot difficult public transport pool area great gardens well kept room big offered great bathroom facilities would expect,4,2,stop australiareally nice hotel beautifully done staff great really looked breakfast fantastic massive selection foods around world hotel great shopping areas city however really accessible taxis little way singapore accessible pram walked lot month old daughter want carry car seat end carry car seat taxi around hot difficult public transport pool area great gardens well kept room big offered great bathroom facilities would expect,"{'neg': 0.053, 'neu': 0.603, 'pos': 0.343, 'compound': 0.9787}",0.9787,2
excellent hotel,stayed shangri la hotel nights say start holiday end stay found staff amazing helpful buffet breakfast plenty choose delicious even seating area families young children pool area relaxing well looked gym huge plenty equipment paradise orchard road would definitely go back,5,2,excellent hotelstayed shangri la hotel nights say start holiday end stay found staff amazing helpful buffet breakfast plenty choose delicious even seating area families young children pool area relaxing well looked gym huge plenty equipment paradise orchard road would definitely go back,"{'neg': 0.0, 'neu': 0.506, 'pos': 0.494, 'compound': 0.9837}",0.9837,2
excellent service staffs rose veranda lobby lounge,chinese new year period shangri la hotel chinese reunion dinner th february saturday pretty early dinner pm half went lobby lounge cuppa serving local delights local singaporean kways cakes wanted traditional scones tea time unfortunately serve lobby lounge service manager lobby lounge colleen kind enough leg way rose veranda lounge big flight stairs second floor followed suit behind colleen bcos little embarrassed let running shangri la know stairs,5,2,excellent service staffs rose veranda lobby loungechinese new year period shangri la hotel chinese reunion dinner th february saturday pretty early dinner pm half went lobby lounge cuppa serving local delights local singaporean kways cakes wanted traditional scones tea time unfortunately serve lobby lounge service manager lobby lounge colleen kind enough leg way rose veranda lounge big flight stairs second floor followed suit behind colleen bcos little embarrassed let running shangri la know stairs,"{'neg': 0.053, 'neu': 0.742, 'pos': 0.205, 'compound': 0.8777}",0.8777,2
excellent,one best hotels stayed arrival huge marble foyer water features superb service wonderful quiet room garden wing beautiful tropical garden pond koi carp wonderful hotel restaurant good especially breakfast buffet every possible thing one could think breakfast room ninth floor excellent huge balcony views superb attention detail would thoroughly recommend,5,2,excellentone best hotels stayed arrival huge marble foyer water features superb service wonderful quiet room garden wing beautiful tropical garden pond koi carp wonderful hotel restaurant good especially breakfast buffet every possible thing one could think breakfast room ninth floor excellent huge balcony views superb attention detail would thoroughly recommend,"{'neg': 0.0, 'neu': 0.509, 'pos': 0.491, 'compound': 0.9896}",0.9896,2
buffet dinner,fantastic buffet dinner much choice great choice shell fish sea fresh water fish western asian food desserts chocolate fountain selection cheeses something everyone service efficient friendly welcoming staff,4,2,buffet dinnerfantastic buffet dinner much choice great choice shell fish sea fresh water fish western asian food desserts chocolate fountain selection cheeses something everyone service efficient friendly welcoming staff,"{'neg': 0.0, 'neu': 0.611, 'pos': 0.389, 'compound': 0.936}",0.936,2
shangrilaaaaa,stayed nights enjoyed every moment views room lounge beautiful breakfast buffett choices numerous hotel feel good ambiance important staff everyone helpful kind standouts johnnie ice concierge desk lobby happy assist anything everything want pho morning say hello esker noodle pho station like jovial uncle family gatherings amazing chef fill tummy comfort also put smile face,5,2,shangrilaaaaastayed nights enjoyed every moment views room lounge beautiful breakfast buffett choices numerous hotel feel good ambiance important staff everyone helpful kind standouts johnnie ice concierge desk lobby happy assist anything everything want pho morning say hello esker noodle pho station like jovial uncle family gatherings amazing chef fill tummy comfort also put smile face,"{'neg': 0.0, 'neu': 0.516, 'pos': 0.484, 'compound': 0.9876}",0.9876,2
nice hotel,spent days business singapore hotel offered great pool spacious room conveniant business tasty restaurants reach city center need take taxi overall much enjoyed stay,5,2,nice hotelspent days business singapore hotel offered great pool spacious room conveniant business tasty restaurants reach city center need take taxi overall much enjoyed stay,"{'neg': 0.0, 'neu': 0.65, 'pos': 0.35, 'compound': 0.8834}",0.8834,2
amazing stay,absolutely loved hotel quality amazing hotel lobby incredible staff incredible servers including steven chefs buffets including harsh serijoy,5,2,amazing stayabsolutely loved hotel quality amazing hotel lobby incredible staff incredible servers including steven chefs buffets including harsh serijoy,"{'neg': 0.098, 'neu': 0.475, 'pos': 0.427, 'compound': 0.8658}",0.8658,2
great hotel,stayed garden wing children accomodated request rooms next eachother breakfast amazing origin restaurant recieved great service jeanine yatin also two lovely girls one malaysian one phillipines sorry forgot names lobby bar great stay great location mins taxi main part town taxis cheap,5,2,great hotelstayed garden wing children accomodated request rooms next eachother breakfast amazing origin restaurant recieved great service jeanine yatin also two lovely girls one malaysian one phillipines sorry forgot names lobby bar great stay great location mins taxi main part town taxis cheap,"{'neg': 0.021, 'neu': 0.57, 'pos': 0.409, 'compound': 0.9771}",0.9771,2
solid star experience,excited prospect staying shangri la pretty underwhelmed although solid stars match star experience expecting sure star rooms tower wing deluxe room definitely star clean nothing wrong lacking little something extra location bit way everything free shuttle bus takes general direction orchard road breakfast line restaurant great massive choice including everything could think pretty much however decor uk motorway cafe lets,4,2,solid star experienceexcited prospect staying shangri la pretty underwhelmed although solid stars match star experience expecting sure star rooms tower wing deluxe room definitely star clean nothing wrong lacking little something extra location bit way everything free shuttle bus takes general direction orchard road breakfast line restaurant great massive choice including everything could think pretty much however decor uk motorway cafe lets,"{'neg': 0.0, 'neu': 0.634, 'pos': 0.366, 'compound': 0.9787}",0.9787,2
usual brand standards,hotel typical international hotel get chance use facilities like pool looked great rooms comfortable great bed bathroom room facilities staff helpful friendly respectful way breakfast superb would recommend breadth choice well quality location hotel slightly away public transport shops free shuttle bus provided every mins,5,2,usual brand standardshotel typical international hotel get chance use facilities like pool looked great rooms comfortable great bed bathroom room facilities staff helpful friendly respectful way breakfast superb would recommend breadth choice well quality location hotel slightly away public transport shops free shuttle bus provided every mins,"{'neg': 0.0, 'neu': 0.486, 'pos': 0.514, 'compound': 0.9882}",0.9882,2
great hotel great staff,stayed shangri la valley wing singapore first time best hotel stay life staff around valley wing courteous friendly special thanks butler jon priscillia extremely attentive helpful us throughout stay rooms valley wing big luxurious breakfast good good variety choices thank making stay memorable one,5,2,great hotel great staffstayed shangri la valley wing singapore first time best hotel stay life staff around valley wing courteous friendly special thanks butler jon priscillia extremely attentive helpful us throughout stay rooms valley wing big luxurious breakfast good good variety choices thank making stay memorable one,"{'neg': 0.0, 'neu': 0.501, 'pos': 0.499, 'compound': 0.9881}",0.9881,2
nice shangri la hotel,absolutely wonderful time amazing hotel really good welcoming peter lobby soon arrived cooling drink long flight uk kindly offered peter reception staff restaurant housekeeping personnel magnificent thankyou peter lobby singapore shangri la staff back sure,5,2,nice shangri la hotelabsolutely wonderful time amazing hotel really good welcoming peter lobby soon arrived cooling drink long flight uk kindly offered peter reception staff restaurant housekeeping personnel magnificent thankyou peter lobby singapore shangri la staff back sure,"{'neg': 0.0, 'neu': 0.498, 'pos': 0.502, 'compound': 0.9783}",0.9783,2
excellent stay,priscilla jon excellent stay shangri la hotel month long vacation priscilla jon assisting us stay prompt delivery service would highly recommend property,5,2,excellent staypriscilla jon excellent stay shangri la hotel month long vacation priscilla jon assisting us stay prompt delivery service would highly recommend property,"{'neg': 0.0, 'neu': 0.662, 'pos': 0.338, 'compound': 0.8805}",0.8805,2
amazing facilities staff,partner stayed half year old son days stayed horizon club junior suite arrived greated friendly helpful staff arrived early could check room drink lobby bar confusion room staff put us another room ready fine room beautiful fresh fruit bowl arrival clean horizon club cocktails canap delightful child gone still enough time enjoy view lovely drinks breakfast included horizon club line resturant prefered line resturant suited children,5,2,amazing facilities staffpartner stayed half year old son days stayed horizon club junior suite arrived greated friendly helpful staff arrived early could check room drink lobby bar confusion room staff put us another room ready fine room beautiful fresh fruit bowl arrival clean horizon club cocktails canap delightful child gone still enough time enjoy view lovely drinks breakfast included horizon club line resturant prefered line resturant suited children,"{'neg': 0.024, 'neu': 0.597, 'pos': 0.379, 'compound': 0.9844}",0.9844,2
great resort hotel central singapore,stayed one bedroom suite club floor seven nights tower wing great room sofabed son hotel swimming pool two kids areas jacuzzi deep end area loved food lovely mainly lunch pool went dinner go shang palace restaurant nice chinese hotel breakfast horizon club lounge evening drinks nibbles sometimes little misunderstandings speak staff could solved quickly big disappointment hotel car pickup airport looked cheap childseat pre ordered us better use blacklane special thank ivan andreas amir made stay special would definitely,5,2,great resort hotel central singaporestayed one bedroom suite club floor seven nights tower wing great room sofabed son hotel swimming pool two kids areas jacuzzi deep end area loved food lovely mainly lunch pool went dinner go shang palace restaurant nice chinese hotel breakfast horizon club lounge evening drinks nibbles sometimes little misunderstandings speak staff could solved quickly big disappointment hotel car pickup airport looked cheap childseat pre ordered us better use blacklane special thank ivan andreas amir made stay special would definitely,"{'neg': 0.03, 'neu': 0.654, 'pos': 0.316, 'compound': 0.9834}",0.9834,2
stay service exceptional nevertheless,visiting origin bar got kinda lost lady front desk helpful escorted bar made sure attended leaving friends showing way smiley throughout enjoying every bit job thank alex truly made night sweeter,5,2,stay service exceptional neverthelessvisiting origin bar got kinda lost lady front desk helpful escorted bar made sure attended leaving friends showing way smiley throughout enjoying every bit job thank alex truly made night sweeter,"{'neg': 0.042, 'neu': 0.545, 'pos': 0.413, 'compound': 0.9493}",0.9493,2
great family staycation housekeeping improved,stayed deluxe family suite experience overall good one exceptions firstly service great check concierge staff family lounge restaurant staff everyone friendly efficient proactive check staff apologetic able get room pm compensated dollar dining credit made feel welcome valued birthday cake also arranged room birthday really appreciate gesture concierge staff family lounge efficient wanted baby stuff room within mins items needed delivered room family lounge great lot baby items like,4,2,great family staycation housekeeping improvedstayed deluxe family suite experience overall good one exceptions firstly service great check concierge staff family lounge restaurant staff everyone friendly efficient proactive check staff apologetic able get room pm compensated dollar dining credit made feel welcome valued birthday cake also arranged room birthday really appreciate gesture concierge staff family lounge efficient wanted baby stuff room within mins items needed delivered room family lounge great lot baby items like,"{'neg': 0.0, 'neu': 0.595, 'pos': 0.405, 'compound': 0.9904}",0.9904,2
first chain,shangri la one favorite chains exciting stay singapore first structure built classic hotel ample space wonderful reception large romantic garden enriched beautiful swimming pool rooms nice comfortable staff professional kind note little breakfast room think aligned style hotel poolside service excellent attendat cleaned glasses freshened water spray offered delicious frozen grapes speed check check sureness singapore,4,2,first chainshangri la one favorite chains exciting stay singapore first structure built classic hotel ample space wonderful reception large romantic garden enriched beautiful swimming pool rooms nice comfortable staff professional kind note little breakfast room think aligned style hotel poolside service excellent attendat cleaned glasses freshened water spray offered delicious frozen grapes speed check check sureness singapore,"{'neg': 0.0, 'neu': 0.558, 'pos': 0.442, 'compound': 0.9886}",0.9886,2
excellent outstanding service,dear general manger mr bipan kapur would like extend great appreciation outstanding team shangri la singapore sincerely hope acknowledge excellent work days business team taken good care business partners would like highlight outstanding individual great hospitality horizon club manager mr andreas chan gentleman went extra mile take care stay daily experience shangri la singapore ensured ideal area meetings execute tasks perfection mr andreas chan colleagues pleasant genuine accommodating flexible helpful way need stay individuals put,5,2,excellent outstanding servicedear general manger mr bipan kapur would like extend great appreciation outstanding team shangri la singapore sincerely hope acknowledge excellent work days business team taken good care business partners would like highlight outstanding individual great hospitality horizon club manager mr andreas chan gentleman went extra mile take care stay daily experience shangri la singapore ensured ideal area meetings execute tasks perfection mr andreas chan colleagues pleasant genuine accommodating flexible helpful way need stay individuals put,"{'neg': 0.0, 'neu': 0.439, 'pos': 0.561, 'compound': 0.9968}",0.9968,2
usual high standards shangri la,returned singapore shangri la years room garden wing quiet peaceful location staff live exceptional high standards experienced shangri la hotels particular would like mention alex reception ayappan chef indian food station buffet restaurant took care explain dishes available,5,2,usual high standards shangri lareturned singapore shangri la years room garden wing quiet peaceful location staff live exceptional high standards experienced shangri la hotels particular would like mention alex reception ayappan chef indian food station buffet restaurant took care explain dishes available,"{'neg': 0.0, 'neu': 0.814, 'pos': 0.186, 'compound': 0.836}",0.836,2
disappointed follow,reviewed shangri la several days ago shortly arrived mentioned iin review volume children increased sharply week enormous package tours arriving china hotel became giant childrens playground boundaries pool area became football pitch although pool divided children parents totally ignored hard move around selfies taken peace noise children playing mobile phone calls reason phone held inches face encourage shouting even club lounge normally perfect spot breakfast evening drink constantly invaded dress code totally,2,0,disappointed followreviewed shangri la several days ago shortly arrived mentioned iin review volume children increased sharply week enormous package tours arriving china hotel became giant childrens playground boundaries pool area became football pitch although pool divided children parents totally ignored hard move around selfies taken peace noise children playing mobile phone calls reason phone held inches face encourage shouting even club lounge normally perfect spot breakfast evening drink constantly invaded dress code totally,"{'neg': 0.085, 'neu': 0.749, 'pos': 0.166, 'compound': 0.7923}",0.7923,2
service bang shang,recently two group dinners shang buffet pax dutch pavilion lo hei pax tower ballroom food best albeit quite good considering size groups service truly impressive especially huge banquet efficient thoughtfully proactive audiovisual equipment acoustics ballroom excellent good catering choice weddings corporate events,4,2,service bang shangrecently two group dinners shang buffet pax dutch pavilion lo hei pax tower ballroom food best albeit quite good considering size groups service truly impressive especially huge banquet efficient thoughtfully proactive audiovisual equipment acoustics ballroom excellent good catering choice weddings corporate events,"{'neg': 0.0, 'neu': 0.518, 'pos': 0.482, 'compound': 0.9844}",0.9844,2
amazing hospitality,spent days valley wing shangri la greeting arrival throughout stay warm generous personal service hospitality better anything experienced elsewhere truly wonderful experience wait come back,5,2,amazing hospitalityspent days valley wing shangri la greeting arrival throughout stay warm generous personal service hospitality better anything experienced elsewhere truly wonderful experience wait come back,"{'neg': 0.0, 'neu': 0.474, 'pos': 0.526, 'compound': 0.9643}",0.9643,2
excellent hotel,best hotel singapore good hospitality service guests brilliant thank assistance ms mica ms jen pantry area good place stay excellent service hotels staff good delicious food best ever,5,2,excellent hotelbest hotel singapore good hospitality service guests brilliant thank assistance ms mica ms jen pantry area good place stay excellent service hotels staff good delicious food best ever,"{'neg': 0.0, 'neu': 0.398, 'pos': 0.602, 'compound': 0.9839}",0.9839,2
brilliant service,amazing dinner served line gobi another indian guy excellent helpful kids experienced staffs well staffs like sherie welcomed us door way nithya assisted us line friendly gave us warm smile thank sure come,5,2,brilliant serviceamazing dinner served line gobi another indian guy excellent helpful kids experienced staffs well staffs like sherie welcomed us door way nithya assisted us line friendly gave us warm smile thank sure come,"{'neg': 0.0, 'neu': 0.436, 'pos': 0.564, 'compound': 0.9792}",0.9792,2
amazing service mr shawn tan,stayed shangri la hotel singapore first time october hotel grand topped nice dining area breakfast impressed us young man reception mr shawn tan reception manager moment checked checked shawn displayed fantastic customer service polite professional attentive needs would like stay shangri la hotel singapore next time night stay enjoy facilities thank shawn making memorable experience,5,2,amazing service mr shawn tanstayed shangri la hotel singapore first time october hotel grand topped nice dining area breakfast impressed us young man reception mr shawn tan reception manager moment checked checked shawn displayed fantastic customer service polite professional attentive needs would like stay shangri la hotel singapore next time night stay enjoy facilities thank shawn making memorable experience,"{'neg': 0.0, 'neu': 0.675, 'pos': 0.325, 'compound': 0.9735}",0.9735,2
top shangri la property,husband fortunate stay many shangri la properties throughout world singapore shangri la best arrived hotel immediately greeted staff escorted horizon lounge check junior suite beautiful room decorated equipped latest accessories made stay enjoyable room overlooked rooftops singapore sweeping views city service excellent entire staff made short visit memorable one must stay singapore,5,2,top shangri la propertyhusband fortunate stay many shangri la properties throughout world singapore shangri la best arrived hotel immediately greeted staff escorted horizon lounge check junior suite beautiful room decorated equipped latest accessories made stay enjoyable room overlooked rooftops singapore sweeping views city service excellent entire staff made short visit memorable one must stay singapore,"{'neg': 0.016, 'neu': 0.675, 'pos': 0.309, 'compound': 0.9657}",0.9657,2
amazing hotel,hotel gets stars hands usually critical high end hotels deliver shangri la singapore everything right staff go way help well trained rooms quiet room service excellent pool amazing hotel location far enough away outside chaos city yet easy taxi ride anywhere hotel home away home stay,5,2,amazing hotelhotel gets stars hands usually critical high end hotels deliver shangri la singapore everything right staff go way help well trained rooms quiet room service excellent pool amazing hotel location far enough away outside chaos city yet easy taxi ride anywhere hotel home away home stay,"{'neg': 0.094, 'neu': 0.609, 'pos': 0.297, 'compound': 0.9186}",0.9186,2
beautiful hotel,hotel beautiful inside walking distance shopping restaurants lounge top incredible view like lot singapore prices quite high glass wine drink least rooms technologically advanced touch lighting actually bit hassle get used electronic shades nice touch balcony outstanding view city outstanding hotel price tag go,4,2,beautiful hotelhotel beautiful inside walking distance shopping restaurants lounge top incredible view like lot singapore prices quite high glass wine drink least rooms technologically advanced touch lighting actually bit hassle get used electronic shades nice touch balcony outstanding view city outstanding hotel price tag go,"{'neg': 0.0, 'neu': 0.598, 'pos': 0.402, 'compound': 0.9747}",0.9747,2
good,stayed several times first since refurbishment refurbishment excellent usual high standard service evident thank stayed chinese new year hotel extremely busy horizon club tower wing lot family orientated since refurbishment result lot children two adults travelling alone wonderful see families fun want less lively stay surrounded less children suggest stay valley wing stayed revert back later year great hotel one consistently provides warm welcome high standard,5,2,goodstayed several times first since refurbishment refurbishment excellent usual high standard service evident thank stayed chinese new year hotel extremely busy horizon club tower wing lot family orientated since refurbishment result lot children two adults travelling alone wonderful see families fun want less lively stay surrounded less children suggest stay valley wing stayed revert back later year great hotel one consistently provides warm welcome high standard,"{'neg': 0.024, 'neu': 0.666, 'pos': 0.31, 'compound': 0.9723}",0.9723,2
grand looking,hotel within walking orchard road grand great food amazing restaurant breakfast many variety room service even offered custom made dish fancy overall business convention area great,5,2,grand lookinghotel within walking orchard road grand great food amazing restaurant breakfast many variety room service even offered custom made dish fancy overall business convention area great,"{'neg': 0.0, 'neu': 0.55, 'pos': 0.45, 'compound': 0.9584}",0.9584,2
exceptional stay service,family staying shangri la many years consistently never fails meet expectations delivering exceptional service superb rooms experience always heightened cory ann wright delivers personalised warm service one reasons keep coming back hotel furthermore every member staff particularly around pool line exceptional makes feel right home hesitation recommending shangri la singapore,5,2,exceptional stay servicefamily staying shangri la many years consistently never fails meet expectations delivering exceptional service superb rooms experience always heightened cory ann wright delivers personalised warm service one reasons keep coming back hotel furthermore every member staff particularly around pool line exceptional makes feel right home hesitation recommending shangri la singapore,"{'neg': 0.036, 'neu': 0.821, 'pos': 0.143, 'compound': 0.7377}",0.7377,2
unremarkable hotel way shopping attractions,marina bay area within walking distance orchard road shopping though remodeled vast room hotel would first choice stayed several hotels clubs prior visits singapore booked one night pre cruise stay included cruise fare room tower wing king bed peculiar angle accommodate large room large bathroom appear recently remodeled view seventh floor room roof top particularly inviting breakfast equally unremarkable vast unattractive buffet restaurant know cruise line paid would feel cheated paying rack rate,3,1,unremarkable hotel way shopping attractionsmarina bay area within walking distance orchard road shopping though remodeled vast room hotel would first choice stayed several hotels clubs prior visits singapore booked one night pre cruise stay included cruise fare room tower wing king bed peculiar angle accommodate large room large bathroom appear recently remodeled view seventh floor room roof top particularly inviting breakfast equally unremarkable vast unattractive buffet restaurant know cruise line paid would feel cheated paying rack rate,"{'neg': 0.074, 'neu': 0.855, 'pos': 0.071, 'compound': -0.2975}",-0.2975,0
superb,one best hotels stayed staff professionalism courtesy charm efficiency major factor also excellent large pool gardens room good size extremely well equipped comfortable origin bar provided wonderful strong cocktails house chinese restaurant excellent cheapest place stay worth every local dollar strongly recommended,5,2,superbone best hotels stayed staff professionalism courtesy charm efficiency major factor also excellent large pool gardens room good size extremely well equipped comfortable origin bar provided wonderful strong cocktails house chinese restaurant excellent cheapest place stay worth every local dollar strongly recommended,"{'neg': 0.0, 'neu': 0.406, 'pos': 0.594, 'compound': 0.9898}",0.9898,2
repeat visit,stayed three years ago extra luxury valley wing time tower wing also excellent location quiet although little far main attractions public transport good grounds lovely relaxing nice pool breakfast restaurant busy given alternative using italian restaurant one morning less choice much quiet,5,2,repeat visitstayed three years ago extra luxury valley wing time tower wing also excellent location quiet although little far main attractions public transport good grounds lovely relaxing nice pool breakfast restaurant busy given alternative using italian restaurant one morning less choice much quiet,"{'neg': 0.0, 'neu': 0.661, 'pos': 0.339, 'compound': 0.958}",0.958,2
best hotel family business ever experienced,travel lot work time going traveling weeks took family hotel thoughtful stayed week executive floor tower wing rooms small everything well laid everything worked well enough power points multi charger outlets usb ports lighting works really well subtle night lighting small children afraid night low level enough adults kept awake thoughtful tables chairs needed work second week went somewhere else came back stayed one family floors amazing rooms larger full sized fridges bathrooms bathtubs,5,2,best hotel family business ever experiencedtravel lot work time going traveling weeks took family hotel thoughtful stayed week executive floor tower wing rooms small everything well laid everything worked well enough power points multi charger outlets usb ports lighting works really well subtle night lighting small children afraid night low level enough adults kept awake thoughtful tables chairs needed work second week went somewhere else came back stayed one family floors amazing rooms larger full sized fridges bathrooms bathtubs,"{'neg': 0.023, 'neu': 0.767, 'pos': 0.211, 'compound': 0.9468}",0.9468,2
amazing experience,husband stayed nights honeymoon booked king room horizon club access check check service best come across yet food staff atmosphere professionalism second none really small things count well looked location great hotel exquisite would definitely recommend,5,2,amazing experiencehusband stayed nights honeymoon booked king room horizon club access check check service best come across yet food staff atmosphere professionalism second none really small things count well looked location great hotel exquisite would definitely recommend,"{'neg': 0.0, 'neu': 0.615, 'pos': 0.385, 'compound': 0.9607}",0.9607,2
waterfall restaurant,food excellent service even better tonny dinesh jodie sincere providing amazing experience service focus ensuring kids also well cared allowed us adults enjoy dinner chef kind recommend foods allergy free son took special care ensure number items choose definitely back,5,2,waterfall restaurantfood excellent service even better tonny dinesh jodie sincere providing amazing experience service focus ensuring kids also well cared allowed us adults enjoy dinner chef kind recommend foods allergy free son took special care ensure number items choose definitely back,"{'neg': 0.0, 'neu': 0.357, 'pos': 0.643, 'compound': 0.9912}",0.9912,2
valley wing fantastic,trip top singapore hotels valley wing near top emphasis placed valley wing understand garden tower wings standard valley wing excellent food breakfast summit room interior decor individual welcome friendliness efficiency staff unbeaten special thanks dominique summit room adding special touch excellent good enough trump good enough us,5,2,valley wing fantastictrip top singapore hotels valley wing near top emphasis placed valley wing understand garden tower wings standard valley wing excellent food breakfast summit room interior decor individual welcome friendliness efficiency staff unbeaten special thanks dominique summit room adding special touch excellent good enough trump good enough us,"{'neg': 0.0, 'neu': 0.524, 'pos': 0.476, 'compound': 0.9843}",0.9843,2
shangi la,room superb every way breakfast excellent staff welcoming friendly helpful genuinely enthusiastic professionalism shangi la singapore set high standard near get around,5,2,shangi laroom superb every way breakfast excellent staff welcoming friendly helpful genuinely enthusiastic professionalism shangi la singapore set high standard near get around,"{'neg': 0.0, 'neu': 0.461, 'pos': 0.539, 'compound': 0.9633}",0.9633,2
lovely shangri la hotel fantastic service,arrived flight picked shangri la hotel car lovely relaxing way go arrival met club lounge staff member taken room ready grateful thank checking done room suitcases arrived immediately room lovely spacious wonderful view local area went breakfast horizon club extensive delicious chef cooking omelettes order plenty dishes choose western chinese chinese new year hotel decorated extensively looked pretty situated lovely quiet residential area singapore far orchard road hotel,5,2,lovely shangri la hotel fantastic servicearrived flight picked shangri la hotel car lovely relaxing way go arrival met club lounge staff member taken room ready grateful thank checking done room suitcases arrived immediately room lovely spacious wonderful view local area went breakfast horizon club extensive delicious chef cooking omelettes order plenty dishes choose western chinese chinese new year hotel decorated extensively looked pretty situated lovely quiet residential area singapore far orchard road hotel,"{'neg': 0.0, 'neu': 0.6, 'pos': 0.4, 'compound': 0.991}",0.991,2
litterally nothing bad hotel,love shangri la newly refurbished property absolutely wonderful stayed one bedroom suite tower wing nd floor room amazing shower pressure awesome bed firm comfy also loved idea coffee table able convert bigger higher dining table enjoy room dining home made meal kitchennette lot storage room clothes luggage rooms sound proof readers questions feel free send private message hotel like home away home important feel welcome staff made wonderful job tell staff really love working environment,5,2,litterally nothing bad hotellove shangri la newly refurbished property absolutely wonderful stayed one bedroom suite tower wing nd floor room amazing shower pressure awesome bed firm comfy also loved idea coffee table able convert bigger higher dining table enjoy room dining home made meal kitchennette lot storage room clothes luggage rooms sound proof readers questions feel free send private message hotel like home away home important feel welcome staff made wonderful job tell staff really love working environment,"{'neg': 0.02, 'neu': 0.601, 'pos': 0.379, 'compound': 0.9904}",0.9904,2
breakfast time,lovely hotel back town close main shopping district reviews fair breakfast time breakfast busy hotel crosses across business holiday makers breakfast many travellers included mine enter reception desk take room number via earpieces escort table sit lone traveller drink yes tea please get tea proceed obtain breakfast via buffet lot lovely staff attentive return table mins later find people sitting walk back reception breakfast plate stacked hand state someone table others see free apologise million times commence,4,2,breakfast timelovely hotel back town close main shopping district reviews fair breakfast time breakfast busy hotel crosses across business holiday makers breakfast many travellers included mine enter reception desk take room number via earpieces escort table sit lone traveller drink yes tea please get tea proceed obtain breakfast via buffet lot lovely staff attentive return table mins later find people sitting walk back reception breakfast plate stacked hand state someone table others see free apologise million times commence,"{'neg': 0.022, 'neu': 0.721, 'pos': 0.257, 'compound': 0.9643}",0.9643,2
star experience,stayed work conference personal perspective rooms clean well appointed tower wing bed genuinely comfortable always case hotels food excellent though breakfast working lunch health club facilities good get hotels staff regardless role polite extremely helpful business perspective also well looked close dempsey st want get outside little main cbd etc taxi prices everywhere within reach,5,2,star experiencestayed work conference personal perspective rooms clean well appointed tower wing bed genuinely comfortable always case hotels food excellent though breakfast working lunch health club facilities good get hotels staff regardless role polite extremely helpful business perspective also well looked close dempsey st want get outside little main cbd etc taxi prices everywhere within reach,"{'neg': 0.0, 'neu': 0.678, 'pos': 0.322, 'compound': 0.9601}",0.9601,2
depends wing,missed experienced valley wing reviews coming stayed tower wing please note shangrila singapore orchard sentosa orchard street buildings namely tower wing valley wing wing tower wing main hotel grand reception welcomes believe family wing mini kidzania lower ground pool shared wings beautiful service justify luxury feel pioneering shangri la main restaurant huge lots varieties spa gym wing worn team get access floor level access room doorman courageous concierge,4,2,depends wingmissed experienced valley wing reviews coming stayed tower wing please note shangrila singapore orchard sentosa orchard street buildings namely tower wing valley wing wing tower wing main hotel grand reception welcomes believe family wing mini kidzania lower ground pool shared wings beautiful service justify luxury feel pioneering shangri la main restaurant huge lots varieties spa gym wing worn team get access floor level access room doorman courageous concierge,"{'neg': 0.052, 'neu': 0.711, 'pos': 0.237, 'compound': 0.9393}",0.9393,2
