Review Title,Review Description,Review Rating,Sentiment,Review,scores,compound,SIA_sentiment_type
hotel without breakfast package,comfortable room good location hospitality good one come breakfast included package hotel take hot noodles need pay sgd bread food ridiculous take one bread one noodle sgd take bread sgd plus taxes added really acceptable,4,2,hotel without breakfast packagecomfortable room good location hospitality good one come breakfast included package hotel take hot noodles need pay sgd bread food ridiculous take one bread one noodle sgd take bread sgd plus taxes added really acceptable,"{'neg': 0.086, 'neu': 0.729, 'pos': 0.185, 'compound': 0.6697}",0.6697,2
enjoyable stay good position,stayed nights room extremely clean spacious bed comfortable best pillows ever staff friendly accomodating housekeeping outside staff front entrance called regarding television straight batteries smart phone internet really good fast stayed several places singapore found close shopping eating areas mrt enjoyed time would recommend anyone,5,2,enjoyable stay good positionstayed nights room extremely clean spacious bed comfortable best pillows ever staff friendly accomodating housekeeping outside staff front entrance called regarding television straight batteries smart phone internet really good fast stayed several places singapore found close shopping eating areas mrt enjoyed time would recommend anyone,"{'neg': 0.0, 'neu': 0.53, 'pos': 0.47, 'compound': 0.9846}",0.9846,2
overall hotel,everything good except slow check process reason hotel could locate booking us need lot time call around make sure people paid reservation,5,2,overall hoteleverything good except slow check process reason hotel could locate booking us need lot time call around make sure people paid reservation,"{'neg': 0.0, 'neu': 0.802, 'pos': 0.198, 'compound': 0.6369}",0.6369,2
business trip,really nice hotel stayed new wing room nice pool gym greatest world still usable hotel location ok across street raffles city shopping center food court supermarket inside need every go hungry avoid place called grandmas botton floor worst food ever eaten singapore chicken satay stick dry tough raffles city ground tunnel leads sun tech city shopping center well breakfast nice selection western asian foods older doorman especially nice friendly credit hotel,4,2,business tripreally nice hotel stayed new wing room nice pool gym greatest world still usable hotel location ok across street raffles city shopping center food court supermarket inside need every go hungry avoid place called grandmas botton floor worst food ever eaten singapore chicken satay stick dry tough raffles city ground tunnel leads sun tech city shopping center well breakfast nice selection western asian foods older doorman especially nice friendly credit hotel,"{'neg': 0.083, 'neu': 0.639, 'pos': 0.278, 'compound': 0.9534}",0.9534,2
traditional hotel good service laerge rooms,come stay reasonable rates larger size rooms good location good service surprisingly everyone friendly across street raffles place chimes area far massive singapore library easy access mrt subway,4,2,traditional hotel good service laerge roomscome stay reasonable rates larger size rooms good location good service surprisingly everyone friendly across street raffles place chimes area far massive singapore library easy access mrt subway,"{'neg': 0.0, 'neu': 0.614, 'pos': 0.386, 'compound': 0.9432}",0.9432,2
lovely hotel staff,problem stayed one night interconnecting rooms family rooms gorgeous great location staff friendly helpful modern clean much else ask really back,5,2,lovely hotel staffproblem stayed one night interconnecting rooms family rooms gorgeous great location staff friendly helpful modern clean much else ask really back,"{'neg': 0.0, 'neu': 0.452, 'pos': 0.548, 'compound': 0.9666}",0.9666,2
valued short break,location great far airport kind shopping including books art materials stroll around spending time art museums staff friendly helpful room clean cosy separate bathroom toilet convenient surrounding busy crowded stay,5,2,valued short breaklocation great far airport kind shopping including books art materials stroll around spending time art museums staff friendly helpful room clean cosy separate bathroom toilet convenient surrounding busy crowded stay,"{'neg': 0.0, 'neu': 0.576, 'pos': 0.424, 'compound': 0.959}",0.959,2
everything alright except shower,location great staffs friendly clean modern etc however shower awful water weak take shower properly extremely hot cold water came sudden almost burned body like hotel reason choose hotel next time,4,2,everything alright except showerlocation great staffs friendly clean modern etc however shower awful water weak take shower properly extremely hot cold water came sudden almost burned body like hotel reason choose hotel next time,"{'neg': 0.125, 'neu': 0.573, 'pos': 0.302, 'compound': 0.8093}",0.8093,2
location location location,great location within walking distance attractions problems one answering phones reception shower facilities unisex many complaints everyone using overall good stay,4,2,location location locationgreat location within walking distance attractions problems one answering phones reception shower facilities unisex many complaints everyone using overall good stay,"{'neg': 0.179, 'neu': 0.631, 'pos': 0.189, 'compound': 0.0772}",0.0772,2
wow,wow hotel magnificent transport doorstep access many landmarks really hotel visit stayed beautiful junior suite seating area seperate bed area large flat screened tvs internet access extra charge room plenty free places within hotel bathroom luxury incarnated fluffy bathrobes fit larger amongst us free slippers luxury toiletries softness fluffier towels ever hotel breakfast arrangement choose fresh fruit around world five different fruit juices clear bottled water freshly cooked items items e boiled eggs letters etc made order came toast pastries good coffee tea,5,2,wowwow hotel magnificent transport doorstep access many landmarks really hotel visit stayed beautiful junior suite seating area seperate bed area large flat screened tvs internet access extra charge room plenty free places within hotel bathroom luxury incarnated fluffy bathrobes fit larger amongst us free slippers luxury toiletries softness fluffier towels ever hotel breakfast arrangement choose fresh fruit around world five different fruit juices clear bottled water freshly cooked items items e boiled eggs letters etc made order came toast pastries good coffee tea,"{'neg': 0.0, 'neu': 0.75, 'pos': 0.25, 'compound': 0.9741}",0.9741,2
lots unworkable technology,rooms lovely carlton got one premier wing gorgeous view marina bay complaints location totally outstanding right middle everything although many things touch far walking unless younger crowd pool bit small located cool middle tower location gets nice breezes overall carlton great place somewhere consider staying side clear management hotel looking make tech forward location really successful mobile phone room mine work even tried restart hung call maintenance replaced,3,1,lots unworkable technologyrooms lovely carlton got one premier wing gorgeous view marina bay complaints location totally outstanding right middle everything although many things touch far walking unless younger crowd pool bit small located cool middle tower location gets nice breezes overall carlton great place somewhere consider staying side clear management hotel looking make tech forward location really successful mobile phone room mine work even tried restart hung call maintenance replaced,"{'neg': 0.029, 'neu': 0.665, 'pos': 0.305, 'compound': 0.9783}",0.9783,2
ok stay,carlton location convenient plenty shops eateries transport accessible mrt taxi public buses walking nearby attractions room large enough executive room club room hotel breakfast usual fare bread lover personally felt quality breads could better ended eating elsewhere even though breakfast included would choosing another hotel rates next trip,3,1,ok staycarlton location convenient plenty shops eateries transport accessible mrt taxi public buses walking nearby attractions room large enough executive room club room hotel breakfast usual fare bread lover personally felt quality breads could better ended eating elsewhere even though breakfast included would choosing another hotel rates next trip,"{'neg': 0.0, 'neu': 0.794, 'pos': 0.206, 'compound': 0.8934}",0.8934,2
nice centrally located hotel,stayed carlton hotel singapore days centrally located places nearby tour still hotel facilities welcoming good rooms good amenities buffet breakfast wide variety food items,5,2,nice centrally located hotelstayed carlton hotel singapore days centrally located places nearby tour still hotel facilities welcoming good rooms good amenities buffet breakfast wide variety food items,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.8885}",0.8885,2
best far service response concerned,stayed th july hotels location best attribute rooms fairly large open airy covered wardrobe open closet effect room looks messy soon enter clothes hanging also hand area open outside bath area soon enter room see ones personal stuff place embarrassing visitor personal experience greatest move year old son room third occupant ill prebooked fruit basket night stay vegetarian sometimes one get pure veg singapore get fruit basket days enquired,3,1,best far service response concernedstayed th july hotels location best attribute rooms fairly large open airy covered wardrobe open closet effect room looks messy soon enter clothes hanging also hand area open outside bath area soon enter room see ones personal stuff place embarrassing visitor personal experience greatest move year old son room third occupant ill prebooked fruit basket night stay vegetarian sometimes one get pure veg singapore get fruit basket days enquired,"{'neg': 0.088, 'neu': 0.736, 'pos': 0.176, 'compound': 0.872}",0.872,2
busy hotel great location,arrived early morning hotel busy foyer quite crowded get room midday expected room good modern location excellent shopping tours red bus opposite raffles plenty restaurants nearby found much cheaper option hotel check slow found couple times booked staff helpful concierge helpful enjoyed stay would stay,5,2,busy hotel great locationarrived early morning hotel busy foyer quite crowded get room midday expected room good modern location excellent shopping tours red bus opposite raffles plenty restaurants nearby found much cheaper option hotel check slow found couple times booked staff helpful concierge helpful enjoyed stay would stay,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.9618}",0.9618,2
club access way go,decided stay carlton use club access rather spend money getting standard treatment expensive hotel got enjoy perks quiet bespoke breakfast morning late check matched flight free wifi access soft drinks water day issues like luggage delivery rooms issues dealt promptly staff floor mention generous snack foods beverages pm every evening family four busy four day tourist attraction overload club option turned stroke genius hotel really nice perfectly positioned access malls singapore sling raffles next door tour buses,4,2,club access way godecided stay carlton use club access rather spend money getting standard treatment expensive hotel got enjoy perks quiet bespoke breakfast morning late check matched flight free wifi access soft drinks water day issues like luggage delivery rooms issues dealt promptly staff floor mention generous snack foods beverages pm every evening family four busy four day tourist attraction overload club option turned stroke genius hotel really nice perfectly positioned access malls singapore sling raffles next door tour buses,"{'neg': 0.026, 'neu': 0.739, 'pos': 0.235, 'compound': 0.9656}",0.9656,2
great stay,large clean modern hotel heart singapore room good size spotlessly clean good size bathroom comfy bed fast wifi overall comfortable room fantastic breakfast lunch buffet staff encountered great would definitely stay,4,2,great staylarge clean modern hotel heart singapore room good size spotlessly clean good size bathroom comfy bed fast wifi overall comfortable room fantastic breakfast lunch buffet staff encountered great would definitely stay,"{'neg': 0.0, 'neu': 0.442, 'pos': 0.558, 'compound': 0.9818}",0.9818,2
top line hotel great location,spacious room excellent room service great amenties conveniently located heart cbd close smu visiting friendly courteous staff effecient service great view city,5,2,top line hotel great locationspacious room excellent room service great amenties conveniently located heart cbd close smu visiting friendly courteous staff effecient service great view city,"{'neg': 0.0, 'neu': 0.439, 'pos': 0.561, 'compound': 0.9758}",0.9758,2
attentive service,stay topped decadent cupcake welcome note left room daily spruce concierge helpful especially needed store bags checkout room relatively new well appointed free handy mobile phone tablet particularly useful,4,2,attentive servicestay topped decadent cupcake welcome note left room daily spruce concierge helpful especially needed store bags checkout room relatively new well appointed free handy mobile phone tablet particularly useful,"{'neg': 0.0, 'neu': 0.635, 'pos': 0.365, 'compound': 0.9245}",0.9245,2
good business leisure,location superb hotel good obviously well used business leisure air crew conference guests opposite raffles city effective shopping hit room spotless modern everything worked found pillows bit hard sure could changed asked overall seamless stay happy stay,4,2,good business leisurelocation superb hotel good obviously well used business leisure air crew conference guests opposite raffles city effective shopping hit room spotless modern everything worked found pillows bit hard sure could changed asked overall seamless stay happy stay,"{'neg': 0.026, 'neu': 0.579, 'pos': 0.394, 'compound': 0.9623}",0.9623,2
good location poor service let us,family staying hotel last week one night booked rooms rooms person room checked went dinner came back pm realized rooms extra bed rooms extra bed set called operator put extra bed pm kids tied wanted sleep however one came call pm told us send bed shortly one came deliver extra bed upto pm personally go reception ask hotel manager taking minutes deliver even went request extra bed finally got back extra bed pm hour,2,0,good location poor service let usfamily staying hotel last week one night booked rooms rooms person room checked went dinner came back pm realized rooms extra bed rooms extra bed set called operator put extra bed pm kids tied wanted sleep however one came call pm told us send bed shortly one came deliver extra bed upto pm personally go reception ask hotel manager taking minutes deliver even went request extra bed finally got back extra bed pm hour,"{'neg': 0.037, 'neu': 0.928, 'pos': 0.035, 'compound': -0.0516}",-0.0516,0
good location stars,stayed nights week whilst rooms solid exceptional stayed room end corridor looked directly another building away think bathroom good bath shower toilet full windows put blinds fully get privacy even toilet bedroom area large comfortable location others said excellent stayed also swissotel stamford across road similar price choose stay breakfast ok standard range come expect singapore,3,1,good location starsstayed nights week whilst rooms solid exceptional stayed room end corridor looked directly another building away think bathroom good bath shower toilet full windows put blinds fully get privacy even toilet bedroom area large comfortable location others said excellent stayed also swissotel stamford across road similar price choose stay breakfast ok standard range come expect singapore,"{'neg': 0.0, 'neu': 0.758, 'pos': 0.242, 'compound': 0.9393}",0.9393,2
club room way,stay must book club room lounge access luxury experience must hotel star delivered star staff exceptionally friendly breakfast great way start day,5,2,club room waystay must book club room lounge access luxury experience must hotel star delivered star staff exceptionally friendly breakfast great way start day,"{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.8341}",0.8341,2
banyak ikan di laut,city many choices hard accept way guest treated really pay nose receive average fare th th stay kick returning time location key stay one night would pass,3,1,banyak ikan di lautcity many choices hard accept way guest treated really pay nose receive average fare th th stay kick returning time location key stay one night would pass,"{'neg': 0.095, 'neu': 0.826, 'pos': 0.08, 'compound': 0.1298}",0.1298,2
fabulous location,stayed three nights pre cruise carlton mid june fabulous hotel great location close everything within walking distance marina bay sands hotel across road raffles hotel chjimes restaurants hotel immaculate breakfast lovely staff always ready help say hello offer advice,5,2,fabulous locationstayed three nights pre cruise carlton mid june fabulous hotel great location close everything within walking distance marina bay sands hotel across road raffles hotel chjimes restaurants hotel immaculate breakfast lovely staff always ready help say hello offer advice,"{'neg': 0.0, 'neu': 0.631, 'pos': 0.369, 'compound': 0.9633}",0.9633,2
wonderful perfect location,carlton star hotel clean beautiful like walk attractions one close everything close touristy loud noise amenities restaurants premises sage walk night mcdonalds right road quick snack dial room service,5,2,wonderful perfect locationcarlton star hotel clean beautiful like walk attractions one close everything close touristy loud noise amenities restaurants premises sage walk night mcdonalds right road quick snack dial room service,"{'neg': 0.0, 'neu': 0.564, 'pos': 0.436, 'compound': 0.9601}",0.9601,2
good hotel heart downtown,let hit point directly pros located heart downtown conservative helpful staff call away provided handy smartphone internet enabled useful stay amazing offers tour super clean rooms concierge quite helpful lobby amazing cons expensive restaurant great veggie options seems higher floors reserved special guests know definition settle lower floor despite requesting hotel higher floor months advance online booking,5,2,good hotel heart downtownlet hit point directly pros located heart downtown conservative helpful staff call away provided handy smartphone internet enabled useful stay amazing offers tour super clean rooms concierge quite helpful lobby amazing cons expensive restaurant great veggie options seems higher floors reserved special guests know definition settle lower floor despite requesting hotel higher floor months advance online booking,"{'neg': 0.026, 'neu': 0.572, 'pos': 0.402, 'compound': 0.9843}",0.9843,2
nice hotel top location,carlton older hotel comfortable premier room th floor lovely view raffles marina bay sands singapore flyer room large good singapore standards bonus opening windows tea coffee room limited tv worth watching staff friendly helpful club lounge good drinks food plentiful perhaps bit limited variety two free items laundry every day excellent location good mrt station food hall shopping mall across road st andrews cathedral short walk away well worth visit,4,2,nice hotel top locationcarlton older hotel comfortable premier room th floor lovely view raffles marina bay sands singapore flyer room large good singapore standards bonus opening windows tea coffee room limited tv worth watching staff friendly helpful club lounge good drinks food plentiful perhaps bit limited variety two free items laundry every day excellent location good mrt station food hall shopping mall across road st andrews cathedral short walk away well worth visit,"{'neg': 0.037, 'neu': 0.546, 'pos': 0.417, 'compound': 0.9891}",0.9891,2
lovely stay singapore,stayed week june daughter carlton hotel simply beautiful hotel wonderful staff say enough good things whole stay favourite hotel singapore perfect location shopping public transport ideal dining good cheap food high class restaurants close would recommend everyone definitely back,5,2,lovely stay singaporestayed week june daughter carlton hotel simply beautiful hotel wonderful staff say enough good things whole stay favourite hotel singapore perfect location shopping public transport ideal dining good cheap food high class restaurants close would recommend everyone definitely back,"{'neg': 0.0, 'neu': 0.52, 'pos': 0.48, 'compound': 0.9826}",0.9826,2
good,good location close marina bay choose walk take train hotel good clean breakfast amazing see notes room large room cosy clean give two bottles water per day free also smartphone call use internet device allow wifi sharing bathroom good clean internet free good indeed could even watch films netflix breakfast wonderful variety breakfast lots thing high quality suit tastes point fast replace dishes tables close check later something offered check check gave,4,2,goodgood location close marina bay choose walk take train hotel good clean breakfast amazing see notes room large room cosy clean give two bottles water per day free also smartphone call use internet device allow wifi sharing bathroom good clean internet free good indeed could even watch films netflix breakfast wonderful variety breakfast lots thing high quality suit tastes point fast replace dishes tables close check later something offered check check gave,"{'neg': 0.0, 'neu': 0.628, 'pos': 0.372, 'compound': 0.9868}",0.9868,2
super amazing,stayed nights glad room upgraded free paid security deposit refunded checkout hotel located great place mcdonals mall right across road mrt right across road makes convenient taxis available hotel time staff super friendly feel room service bit slow free mobile phone room took trip free internet made things easy rooms little smaller look pictures good enough clean rooms clean upholstery clean bathroom amenities hotel convenient,5,2,super amazingstayed nights glad room upgraded free paid security deposit refunded checkout hotel located great place mcdonals mall right across road mrt right across road makes convenient taxis available hotel time staff super friendly feel room service bit slow free mobile phone room took trip free internet made things easy rooms little smaller look pictures good enough clean rooms clean upholstery clean bathroom amenities hotel convenient,"{'neg': 0.0, 'neu': 0.54, 'pos': 0.46, 'compound': 0.9919}",0.9919,2
saved best till last,hotel far best stayed since started traveling fault little children racing around large reception area skidding highly polished floor parents seem discipline children beautiful breakfast anything could want nice pool however bit small singapore everyone wants use room swimming laps loved cocktail bar cheaper better singapore sling raffles room spacious bed comfortable definitely go back carlton,5,2,saved best till lasthotel far best stayed since started traveling fault little children racing around large reception area skidding highly polished floor parents seem discipline children beautiful breakfast anything could want nice pool however bit small singapore everyone wants use room swimming laps loved cocktail bar cheaper better singapore sling raffles room spacious bed comfortable definitely go back carlton,"{'neg': 0.033, 'neu': 0.58, 'pos': 0.387, 'compound': 0.9823}",0.9823,2
nice comfortable great location,quite colleagues years stay hotel often recommend recently renovated location right next office also next city hall mrt train station across street needed place stay one night due renovations home opted hotel room clean staff friendly price reasonable looking centrally located hotel would choice,4,2,nice comfortable great locationquite colleagues years stay hotel often recommend recently renovated location right next office also next city hall mrt train station across street needed place stay one night due renovations home opted hotel room clean staff friendly price reasonable looking centrally located hotel would choice,"{'neg': 0.0, 'neu': 0.688, 'pos': 0.312, 'compound': 0.9559}",0.9559,2
superb,first location hotel strategic posisition stood middle district make easy reach several business offices shopping arcades also easy reach several nearby mrt stations bras basah city hall esplanade bugis several bus stops room services provided great room neat clean bed comfortable shower head sprinkles shampoo soap refreshing course dining superb recommend mushroom soup believe called long night sleep would recommend place colleagues stay another distance future,4,2,superbfirst location hotel strategic posisition stood middle district make easy reach several business offices shopping arcades also easy reach several nearby mrt stations bras basah city hall esplanade bugis several bus stops room services provided great room neat clean bed comfortable shower head sprinkles shampoo soap refreshing course dining superb recommend mushroom soup believe called long night sleep would recommend place colleagues stay another distance future,"{'neg': 0.019, 'neu': 0.629, 'pos': 0.352, 'compound': 0.979}",0.979,2
amazing hotel,stayed duringmy business trip singapore service superb room clean spacious internet connection fast even connect vpn work hotel overall amazing stay,5,2,amazing hotelstayed duringmy business trip singapore service superb room clean spacious internet connection fast even connect vpn work hotel overall amazing stay,"{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.9371}",0.9371,2
strategic,hotel strategically located nearest mall raffles mall chijmes also walk national gallery nice little shops bed bit small ordered twin room got king instead twin size bed meter width compared hotels meter bed felt bit tight swimming pool pretty small considering used new older building coffee shop always busy cafe hotel lobby serves great desserts drinks overall ok stay,4,2,strategichotel strategically located nearest mall raffles mall chijmes also walk national gallery nice little shops bed bit small ordered twin room got king instead twin size bed meter width compared hotels meter bed felt bit tight swimming pool pretty small considering used new older building coffee shop always busy cafe hotel lobby serves great desserts drinks overall ok stay,"{'neg': 0.0, 'neu': 0.801, 'pos': 0.199, 'compound': 0.9081}",0.9081,2
nice hotel,carlton hotel nicely appointed within walking distance attractions say walking distance mean minutes walk places like gardens bay china town raffles right next door gym quite large well appointed hotel swimming pool nice probably bit small given size hotel alcoholic drinks expensive pervasive throughout singapore think beer warned hotel takes account pre check returned account two weeks check,4,2,nice hotelcarlton hotel nicely appointed within walking distance attractions say walking distance mean minutes walk places like gardens bay china town raffles right next door gym quite large well appointed hotel swimming pool nice probably bit small given size hotel alcoholic drinks expensive pervasive throughout singapore think beer warned hotel takes account pre check returned account two weeks check,"{'neg': 0.03, 'neu': 0.74, 'pos': 0.23, 'compound': 0.9198}",0.9198,2
disappointing staycation,disappointing staycation made reservations family four bedrooms request high floor got low floor bedrooms facing lift lobby could hear noisy hotel guests coming back midnight sleep well air con made strange sound bedrooms ac fan left low medium level could hear fan motor switched short intervals sleep well mattress feels old indent middle management wish find please contact,2,0,disappointing staycationdisappointing staycation made reservations family four bedrooms request high floor got low floor bedrooms facing lift lobby could hear noisy hotel guests coming back midnight sleep well air con made strange sound bedrooms ac fan left low medium level could hear fan motor switched short intervals sleep well mattress feels old indent middle management wish find please contact,"{'neg': 0.15, 'neu': 0.646, 'pos': 0.205, 'compound': 0.4588}",0.4588,2
expected,difficult rate hotel nothing exceptional exactly expect hotel price class check smooth breakfast buffet good room clean issues iptv fixed within minutes hotel across road raffles city thus within walking distance mrt station great location shopping sightseeing overall great experience return future,5,2,expecteddifficult rate hotel nothing exceptional exactly expect hotel price class check smooth breakfast buffet good room clean issues iptv fixed within minutes hotel across road raffles city thus within walking distance mrt station great location shopping sightseeing overall great experience return future,"{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.93}",0.93,2
lovely hotel,quite often stay hotel times year past three years bring colleagues people time staying one night one week per visit noticed every time stay hotel colleagues get upgraded club lounge never get upgrade regular book premier room yet never get upgraded asked apparently book via company via amex booking service even though pay credit card however carlton recognise upgrade unless book direct question loyalty wonder loyal hotel book colleagues even suggest book hotel central great rooms people lovely loyalty,3,1,lovely hotelquite often stay hotel times year past three years bring colleagues people time staying one night one week per visit noticed every time stay hotel colleagues get upgraded club lounge never get upgrade regular book premier room yet never get upgraded asked apparently book via company via amex booking service even though pay credit card however carlton recognise upgrade unless book direct question loyalty wonder loyal hotel book colleagues even suggest book hotel central great rooms people lovely loyalty,"{'neg': 0.014, 'neu': 0.736, 'pos': 0.249, 'compound': 0.975}",0.975,2
excelllent,arrived hotel around flight london feeling pretty well worn reception said would ready room would like avail premier lounge facilities waited sure enough premier club room ready settled another nice night stay negative visit lukewarm breakfast premier club lounge last day maybe heaters go early enough anyway return,5,2,excelllentarrived hotel around flight london feeling pretty well worn reception said would ready room would like avail premier lounge facilities waited sure enough premier club room ready settled another nice night stay negative visit lukewarm breakfast premier club lounge last day maybe heaters go early enough anyway return,"{'neg': 0.093, 'neu': 0.6, 'pos': 0.306, 'compound': 0.8885}",0.8885,2
ok watch belonging locked luggage,week ago families stayed hotel experienced lost father jacket put desk room next morning realize gone reported front desk got respond find actually hotel ok good location close bugis mrt rd time stayed hotel think next stay eventhough lost sgd worry staff discipliner,2,0,ok watch belonging locked luggageweek ago families stayed hotel experienced lost father jacket put desk room next morning realize gone reported front desk got respond find actually hotel ok good location close bugis mrt rd time stayed hotel think next stay eventhough lost sgd worry staff discipliner,"{'neg': 0.134, 'neu': 0.735, 'pos': 0.131, 'compound': -0.0516}",-0.0516,0
fantastic location unbeatable,night stay carlton location best singapore close city hall mrt stops orchard road also quick journey marina bay road raffles hotel okay upgraded premier room would decline future basic rooms booked renovated however premier rooms older therefore stay would decline upgrade said premier room nice bath tub relax long day front desk housekeeping good exchanging foreign currency making room late day overall definitely recommend carlton would,4,2,fantastic location unbeatablenight stay carlton location best singapore close city hall mrt stops orchard road also quick journey marina bay road raffles hotel okay upgraded premier room would decline future basic rooms booked renovated however premier rooms older therefore stay would decline upgrade said premier room nice bath tub relax long day front desk housekeeping good exchanging foreign currency making room late day overall definitely recommend carlton would,"{'neg': 0.019, 'neu': 0.702, 'pos': 0.279, 'compound': 0.9678}",0.9678,2
value money great location,great stay nights free upgrade check walking distance mrt bus stations complimentary high speed wi fi complimentary handy smartphone g us bring around use google map restaurants malls nearby walking distance suitable business trips leisure trips well,5,2,value money great locationgreat stay nights free upgrade check walking distance mrt bus stations complimentary high speed wi fi complimentary handy smartphone g us bring around use google map restaurants malls nearby walking distance suitable business trips leisure trips well,"{'neg': 0.0, 'neu': 0.651, 'pos': 0.349, 'compound': 0.9493}",0.9493,2
business stopover nights,helpful staff clean great view room pool gym working order ideally placed walk road city marina bay orchard street loads restaurants easy striking distance breakfast choice quality good would stay,5,2,business stopover nightshelpful staff clean great view room pool gym working order ideally placed walk road city marina bay orchard street loads restaurants easy striking distance breakfast choice quality good would stay,"{'neg': 0.0, 'neu': 0.637, 'pos': 0.363, 'compound': 0.9371}",0.9371,2
poor clients service,yet hotel already dissapointed service received reservations officers regards month advance reservation breakfast inclusive according website hotel accept request include completely inflexible although offering rate websites like booking com,1,0,poor clients serviceyet hotel already dissapointed service received reservations officers regards month advance reservation breakfast inclusive according website hotel accept request include completely inflexible although offering rate websites like booking com,"{'neg': 0.086, 'neu': 0.773, 'pos': 0.141, 'compound': 0.25}",0.25,2
satisfactory room,stay staycation came happy mood check staff ms min cold smile n greetings spoilt first impression hotel room comfy rd time staying still find location super convenient malls eateries mrt,3,1,satisfactory roomstay staycation came happy mood check staff ms min cold smile n greetings spoilt first impression hotel room comfy rd time staying still find location super convenient malls eateries mrt,"{'neg': 0.0, 'neu': 0.581, 'pos': 0.419, 'compound': 0.946}",0.946,2
forget club lounge,club lounge th level room th level covered windows cold air con food dubious quality hot evening pastries recycled cold breakfast bar dry bread toasting stale croissants evening drink one style red white wine offered inviting lounge worth paying extra many options near vicinity also found irritating return room late pm find made otherwise hotel well located raffles hotel raffles shopping complex mrt directly opposite hoho short walk chijmes across street many terrific restaurants,3,1,forget club loungeclub lounge th level room th level covered windows cold air con food dubious quality hot evening pastries recycled cold breakfast bar dry bread toasting stale croissants evening drink one style red white wine offered inviting lounge worth paying extra many options near vicinity also found irritating return room late pm find made otherwise hotel well located raffles hotel raffles shopping complex mrt directly opposite hoho short walk chijmes across street many terrific restaurants,"{'neg': 0.086, 'neu': 0.804, 'pos': 0.11, 'compound': 0.25}",0.25,2
good service,staff friendly fantastic responsive attending details room spacious comfort facilities superb everything room works well breakfast excellent check check smooth strategic location convenient,4,2,good servicestaff friendly fantastic responsive attending details room spacious comfort facilities superb everything room works well breakfast excellent check check smooth strategic location convenient,"{'neg': 0.0, 'neu': 0.394, 'pos': 0.606, 'compound': 0.9738}",0.9738,2
perfect location,stayed one night cruise wished could stayed longer check process fast efficient upgraded premier tower wonderful view city bed comfortable cell phone room use city numerous places eat nearby food court raffles mall right across street highly recommend hotel,5,2,perfect locationstayed one night cruise wished could stayed longer check process fast efficient upgraded premier tower wonderful view city bed comfortable cell phone room use city numerous places eat nearby food court raffles mall right across street highly recommend hotel,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.9459}",0.9459,2
amazing hotel,recently visited singapore ultra spent nights amazing hotel stay price reasonable location nearby ultra sg minutes ride marina bay sands hotel clean relatively new also shopping centre opposite hotel bugis minutes away hotel would definitely stay hotel,5,2,amazing hotelrecently visited singapore ultra spent nights amazing hotel stay price reasonable location nearby ultra sg minutes ride marina bay sands hotel clean relatively new also shopping centre opposite hotel bugis minutes away hotel would definitely stay hotel,"{'neg': 0.0, 'neu': 0.723, 'pos': 0.277, 'compound': 0.9186}",0.9186,2
good hotel kind services,visiting hotel times already never disappointed clean good staff kind professional also w f service good fast need com meetings fitness good comfortable one thing must improve stars hotel pool small short,5,2,good hotel kind servicesvisiting hotel times already never disappointed clean good staff kind professional also w f service good fast need com meetings fitness good comfortable one thing must improve stars hotel pool small short,"{'neg': 0.042, 'neu': 0.411, 'pos': 0.547, 'compound': 0.9776}",0.9776,2
good location friendly staff great food house restaurants,good city view compfy room nice gym pool could done spa pool though well looked staff concierge know everything willing help tourist spots shop bugis street getting taxi top spot across road chijmes great food bars great vibe raffles road singapore sling short cab ride china town,4,2,good location friendly staff great food house restaurantsgood city view compfy room nice gym pool could done spa pool though well looked staff concierge know everything willing help tourist spots shop bugis street getting taxi top spot across road chijmes great food bars great vibe raffles road singapore sling short cab ride china town,"{'neg': 0.0, 'neu': 0.618, 'pos': 0.382, 'compound': 0.9794}",0.9794,2
best location singapore,sight seeing singapore hotel literally walking distance main attractions singapore offer bugis little arab town orchard ave clarke quay raffles etc city hall station mins walk away perfect rooms nice quite corporate clinical clean sufficient nonetheless thing wish rooms bath rarely take one walking sight seeing craving hot bath shower lot power seems like random thing notice come form hotel dribbles water shower bit extra water pressure appreciated bother going tuxedo cafe downstairs coffee pop worth,5,2,best location singaporesight seeing singapore hotel literally walking distance main attractions singapore offer bugis little arab town orchard ave clarke quay raffles etc city hall station mins walk away perfect rooms nice quite corporate clinical clean sufficient nonetheless thing wish rooms bath rarely take one walking sight seeing craving hot bath shower lot power seems like random thing notice come form hotel dribbles water shower bit extra water pressure appreciated bother going tuxedo cafe downstairs coffee pop worth,"{'neg': 0.047, 'neu': 0.68, 'pos': 0.273, 'compound': 0.9693}",0.9693,2
great central hotel,hotel central near points interest close metro rooms clean functional check smooth would recommend hotel searching weeks good hotel one great price location service,4,2,great central hotelhotel central near points interest close metro rooms clean functional check smooth would recommend hotel searching weeks good hotel one great price location service,"{'neg': 0.0, 'neu': 0.509, 'pos': 0.491, 'compound': 0.9601}",0.9601,2
