Review Title,Review Description,Review Rating,Sentiment,Review,scores,compound,SIA_sentiment_type
short stay,staycation children experience uniqueness hotel greeted two adorable robots yolanda yoshi kids intrigued however breakfast selection could otherwise quality freshness food good,5,2,short staystaycation children experience uniqueness hotel greeted two adorable robots yolanda yoshi kids intrigued however breakfast selection could otherwise quality freshness food good,"{'neg': 0.0, 'neu': 0.709, 'pos': 0.291, 'compound': 0.802}",0.802,2
cool experience tiny cabin,nice experience modern well located hotel small rooms nice views high floors breakfast could better found nothing special hotel like expected something nicer,4,2,cool experience tiny cabinnice experience modern well located hotel small rooms nice views high floors breakfast could better found nothing special hotel like expected something nicer,"{'neg': 0.12, 'neu': 0.522, 'pos': 0.357, 'compound': 0.824}",0.824,2
nice stay,clean decent hotel stay hotel close train station shopping areas convenient lots restaurants drinks available around hotel enjoy stay,4,2,nice stayclean decent hotel stay hotel close train station shopping areas convenient lots restaurants drinks available around hotel enjoy stay,"{'neg': 0.0, 'neu': 0.75, 'pos': 0.25, 'compound': 0.7184}",0.7184,2
holiday trip,great location hotel good quality breakfast new rooms quiet rooms special motor beds small rooms quit small pool area poor self check process singapore nice clean safetytown metro bus easy travel,4,2,holiday tripgreat location hotel good quality breakfast new rooms quiet rooms special motor beds small rooms quit small pool area poor self check process singapore nice clean safetytown metro bus easy travel,"{'neg': 0.069, 'neu': 0.558, 'pos': 0.373, 'compound': 0.9118}",0.9118,2
small functional rooms,interesting site mostly aimed young travelers old found well designed pleasant place stay rooms small still walk around everything well organized,4,2,small functional roomsinteresting site mostly aimed young travelers old found well designed pleasant place stay rooms small still walk around everything well organized,"{'neg': 0.0, 'neu': 0.727, 'pos': 0.273, 'compound': 0.7579}",0.7579,2
really good value money,stayed twice start end month long trip around se asia thought great value money location orchard road excellent close shops mrt felt like everything around us least access needed facilities good used gym pool better lower budget hotels room premier queen city view everything needed even iron ironing board even used bed tucking away bit made even room rooms massive stayed much smaller rooms tokyo new york nyc pay much comparatively space almost palatial criticism privacy,4,2,really good value moneystayed twice start end month long trip around se asia thought great value money location orchard road excellent close shops mrt felt like everything around us least access needed facilities good used gym pool better lower budget hotels room premier queen city view everything needed even iron ironing board even used bed tucking away bit made even room rooms massive stayed much smaller rooms tokyo new york nyc pay much comparatively space almost palatial criticism privacy,"{'neg': 0.063, 'neu': 0.686, 'pos': 0.252, 'compound': 0.9624}",0.9624,2
trendy hotel good location,liked stay yotel lot nice atmosphere nice breakfast friendly staff enjoyed awesome swimming pool certainly try robots yoshi yolanda bring water towels room need fall love immediately close food markets newton zion eat cheap delicious local food,5,2,trendy hotel good locationliked stay yotel lot nice atmosphere nice breakfast friendly staff enjoyed awesome swimming pool certainly try robots yoshi yolanda bring water towels room need fall love immediately close food markets newton zion eat cheap delicious local food,"{'neg': 0.0, 'neu': 0.513, 'pos': 0.487, 'compound': 0.9825}",0.9825,2
perfect stay,everything excellent highly recommended single couple perfect spot singapore want good stay cool people take yotel hotel singapore nice staff really everything perfect thanks,5,2,perfect stayeverything excellent highly recommended single couple perfect spot singapore want good stay cool people take yotel hotel singapore nice staff really everything perfect thanks,"{'neg': 0.0, 'neu': 0.338, 'pos': 0.662, 'compound': 0.9806}",0.9806,2
perfect location short break singapore,quirky place stay fully featured small immaculately clean rooms bed particular exceptional robotic room service offered yoti yolande something missed,5,2,perfect location short break singaporequirky place stay fully featured small immaculately clean rooms bed particular exceptional robotic room service offered yoti yolande something missed,"{'neg': 0.074, 'neu': 0.709, 'pos': 0.216, 'compound': 0.6369}",0.6369,2
great stay great place,top draw clean crisp hotel interesting robotics tres ergonomic efficient space without feeling small really lovely shower floor ceiling windows amazing view city,4,2,great stay great placetop draw clean crisp hotel interesting robotics tres ergonomic efficient space without feeling small really lovely shower floor ceiling windows amazing view city,"{'neg': 0.031, 'neu': 0.412, 'pos': 0.556, 'compound': 0.9748}",0.9748,2
stay yotel singapore,loved stay hotel location good since everything close shopping malls metro station etc hotel overall clean modern easy find everything room view amazing since queen view room th floor bit smaller room especially travelling big luggages clean everything need stay staff friendly help,5,2,stay yotel singaporeloved stay hotel location good since everything close shopping malls metro station etc hotel overall clean modern easy find everything room view amazing since queen view room th floor bit smaller room especially travelling big luggages clean everything need stay staff friendly help,"{'neg': 0.0, 'neu': 0.645, 'pos': 0.355, 'compound': 0.9633}",0.9633,2
unusual experience,excellent location close orchard road easy access wonderful botanical garden numerous shops restaurants orchard road area new hotel unusual concept discovered check people appreciate space following long flight unless staying flight cabin particular pleasure room clean neat tidy claustrophobic standard room amenities good people prefer short stay ready roll bed go suitable bigger size person couple unless prepared pay stars service,3,1,unusual experienceexcellent location close orchard road easy access wonderful botanical garden numerous shops restaurants orchard road area new hotel unusual concept discovered check people appreciate space following long flight unless staying flight cabin particular pleasure room clean neat tidy claustrophobic standard room amenities good people prefer short stay ready roll bed go suitable bigger size person couple unless prepared pay stars service,"{'neg': 0.018, 'neu': 0.655, 'pos': 0.327, 'compound': 0.9738}",0.9738,2
hotel excellent location,hotel located middle orchard road lots dining places around hotel never go hungry staying swimming pool abit small though fine leisure swim room small cosy bed cosy wish bigger sized bed possible,5,2,hotel excellent locationhotel located middle orchard road lots dining places around hotel never go hungry staying swimming pool abit small though fine leisure swim room small cosy bed cosy wish bigger sized bed possible,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.802}",0.802,2
great day singapore,days singapore wonderful traveled metro tourists card traveled chinatown great visit sentosa cable car view wonderful prices sentosa high,5,2,great day singaporedays singapore wonderful traveled metro tourists card traveled chinatown great visit sentosa cable car view wonderful prices sentosa high,"{'neg': 0.0, 'neu': 0.521, 'pos': 0.479, 'compound': 0.9485}",0.9485,2
terrible hotel,want cramped tiny rooms exhorbitant prices ideal hotel stay robots huge gimmick get way real life people trying access lifts avoid like plague,1,0,terrible hotelwant cramped tiny rooms exhorbitant prices ideal hotel stay robots huge gimmick get way real life people trying access lifts avoid like plague,"{'neg': 0.163, 'neu': 0.585, 'pos': 0.252, 'compound': 0.4404}",0.4404,2
excellent service perfect location,stayed yotel three nights stopover hotel perfectly located rooms spacious thought service excellent please choose hotel adults kids years stayed triple view thanks lot whole yotel team,5,2,excellent service perfect locationstayed yotel three nights stopover hotel perfectly located rooms spacious thought service excellent please choose hotel adults kids years stayed triple view thanks lot whole yotel team,"{'neg': 0.0, 'neu': 0.539, 'pos': 0.461, 'compound': 0.9661}",0.9661,2
great location small rooms,hotel great location normal rooms small smaller rooms japan hotel clean staff super friendly considering price food singapore price breakfast buffet good,4,2,great location small roomshotel great location normal rooms small smaller rooms japan hotel clean staff super friendly considering price food singapore price breakfast buffet good,"{'neg': 0.0, 'neu': 0.476, 'pos': 0.524, 'compound': 0.9678}",0.9678,2
loo view,room small everything need make room bed withdrew clean want room servicing got credit sd use bar restaurant breakfast excellent good choice location little way mrt minutes walk us staying nights good choice,5,2,loo viewroom small everything need make room bed withdrew clean want room servicing got credit sd use bar restaurant breakfast excellent good choice location little way mrt minutes walk us staying nights good choice,"{'neg': 0.0, 'neu': 0.635, 'pos': 0.365, 'compound': 0.9337}",0.9337,2
positive overall experience,small rooms designed unique floor ceiling windows bathroom clean co table great location helpful staff amenities excellent location convenient transport,4,2,positive overall experiencesmall rooms designed unique floor ceiling windows bathroom clean co table great location helpful staff amenities excellent location convenient transport,"{'neg': 0.0, 'neu': 0.501, 'pos': 0.499, 'compound': 0.9509}",0.9509,2
clean,nice clean place polite nice enviroment really comfortable cozy stay friends malaysia really love come singapore stay nights,5,2,cleannice clean place polite nice enviroment really comfortable cozy stay friends malaysia really love come singapore stay nights,"{'neg': 0.0, 'neu': 0.438, 'pos': 0.562, 'compound': 0.9492}",0.9492,2
kiwi,rooms clean well presented little tight space especially around washbasin hear water running waste pipes night annoying great location good clean facilitiies,3,1,kiwirooms clean well presented little tight space especially around washbasin hear water running waste pipes night annoying great location good clean facilitiies,"{'neg': 0.157, 'neu': 0.429, 'pos': 0.414, 'compound': 0.8402}",0.8402,2
tech savvy hotel,even though manage check via self kiosk station entire stay awesome cabin squeaky clean provided huge bottles toiletries instead usual small toiletries bottles room service great instead usual human room service served robot yoshi bed adjustable lying sitting like hospital bed hahaha comfortable,5,2,tech savvy hoteleven though manage check via self kiosk station entire stay awesome cabin squeaky clean provided huge bottles toiletries instead usual small toiletries bottles room service great instead usual human room service served robot yoshi bed adjustable lying sitting like hospital bed hahaha comfortable,"{'neg': 0.054, 'neu': 0.587, 'pos': 0.359, 'compound': 0.9595}",0.9595,2
excellent location helpful friendly staff,yotel hotel orchard road good place stay nice location staff friendly helpful close mrt station lots restaurant bars nearby love robots hotel airport around mins car,5,2,excellent location helpful friendly staffyotel hotel orchard road good place stay nice location staff friendly helpful close mrt station lots restaurant bars nearby love robots hotel airport around mins car,"{'neg': 0.0, 'neu': 0.462, 'pos': 0.538, 'compound': 0.9766}",0.9766,2
small cozy,room small really comfortable cozy bed adjustable really soft located town area really convenient dinner really yummy restaurant brussels sprouts bacon also pasta carbonara yoshi yolanda autonomous robots really cute,4,2,small cozyroom small really comfortable cozy bed adjustable really soft located town area really convenient dinner really yummy restaurant brussels sprouts bacon also pasta carbonara yoshi yolanda autonomous robots really cute,"{'neg': 0.0, 'neu': 0.726, 'pos': 0.274, 'compound': 0.8905}",0.8905,2
nice hotel central aera singapore,hotel located central area singapore rooms clean even small prefectly functional staff friendly breakfast excellent price good,4,2,nice hotel central aera singaporehotel located central area singapore rooms clean even small prefectly functional staff friendly breakfast excellent price good,"{'neg': 0.0, 'neu': 0.511, 'pos': 0.489, 'compound': 0.936}",0.936,2
excellent staycation,stayed one nite celebrate birthday location good room clean cool lift nice music breakfast nice try meehoon super nice super value money come back,5,2,excellent staycationstayed one nite celebrate birthday location good room clean cool lift nice music breakfast nice try meehoon super nice super value money come back,"{'neg': 0.0, 'neu': 0.292, 'pos': 0.708, 'compound': 0.986}",0.986,2
definitely recommend,stayed hotel nights although yes small perfrct size two us everything room modern comfy clean hotel ended sending robot birthday lovely surprise also overly helpful happy attend needs whilst looking see awesome things singapore stay awesome modern hotel best location yotel one thank making stay much better,5,2,definitely recommendstayed hotel nights although yes small perfrct size two us everything room modern comfy clean hotel ended sending robot birthday lovely surprise also overly helpful happy attend needs whilst looking see awesome things singapore stay awesome modern hotel best location yotel one thank making stay much better,"{'neg': 0.0, 'neu': 0.485, 'pos': 0.515, 'compound': 0.9893}",0.9893,2
comments improvments,personal view suggestion improvement regard services provided way check hotel still people familiar electronic check dual methods check,5,2,comments improvmentspersonal view suggestion improvement regard services provided way check hotel still people familiar electronic check dual methods check,"{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.4588}",0.4588,2
clean trendy well located,second stay enjoy cleanliness peacefulness still close metro food places shopping room cleaning always quite regular plan around room soundproofing quite good easy nod sleep,5,2,clean trendy well locatedsecond stay enjoy cleanliness peacefulness still close metro food places shopping room cleaning always quite regular plan around room soundproofing quite good easy nod sleep,"{'neg': 0.0, 'neu': 0.557, 'pos': 0.443, 'compound': 0.9475}",0.9475,2
design simple usefull friendly atmosphere,appreciated cool atmosphere design style practicity morever view impressive high floors location central easy go everywhere hotel,5,2,design simple usefull friendly atmosphereappreciated cool atmosphere design style practicity morever view impressive high floors location central easy go everywhere hotel,"{'neg': 0.0, 'neu': 0.592, 'pos': 0.408, 'compound': 0.8934}",0.8934,2
central clean modern simple,stayed yotel one night way back flew singapore trip rooms small modern enough plan explore city want hangout room day toilet shower one incredible view city actually large shower toilet hotel right orchard therefore shopping possibilities around corner everything else good reach cabs reasonable singapore cab airport sd also used gym rather small feels full two people working good stay though,4,2,central clean modern simplestayed yotel one night way back flew singapore trip rooms small modern enough plan explore city want hangout room day toilet shower one incredible view city actually large shower toilet hotel right orchard therefore shopping possibilities around corner everything else good reach cabs reasonable singapore cab airport sd also used gym rather small feels full two people working good stay though,"{'neg': 0.0, 'neu': 0.844, 'pos': 0.156, 'compound': 0.836}",0.836,2
trip singapore,recent trip singapore son arrange everything including hotel selection hotel much different used years ago bell boy official check counter need self assistance hotel staff like robot first time see kind service quite impress,4,2,trip singaporerecent trip singapore son arrange everything including hotel selection hotel much different used years ago bell boy official check counter need self assistance hotel staff like robot first time see kind service quite impress,"{'neg': 0.0, 'neu': 0.779, 'pos': 0.221, 'compound': 0.8439}",0.8439,2
great location,clean hotel good location lovely breakfast woth plenty choice quirky hotel staff great helpful would recommend hotel would definitely stay,5,2,great locationclean hotel good location lovely breakfast woth plenty choice quirky hotel staff great helpful would recommend hotel would definitely stay,"{'neg': 0.0, 'neu': 0.379, 'pos': 0.621, 'compound': 0.9716}",0.9716,2
good location room small,staff front desk polite hotel morning around leave lugguage necessary paperwork indicated good asked get room key around pm ask pass receipt lugguage holding actually forgot pass receipt room clean quiet little small small carry lugguage back pack bad guests room lugguages would cramp little space movement bathroom good open view although draw blinds privacy faces various buildings nearby location hotel great next various shopping malls lots,3,1,good location room smallstaff front desk polite hotel morning around leave lugguage necessary paperwork indicated good asked get room key around pm ask pass receipt lugguage holding actually forgot pass receipt room clean quiet little small small carry lugguage back pack bad guests room lugguages would cramp little space movement bathroom good open view although draw blinds privacy faces various buildings nearby location hotel great next various shopping malls lots,"{'neg': 0.077, 'neu': 0.738, 'pos': 0.185, 'compound': 0.875}",0.875,2
excellent every way,spent nights could stayed many travelling solo double room paid extra view would highly recommended paying extra view added another element enjoy room compact everything needed solo traveller felt really safe location extremely convenient particularly regards close hotel orchard mrt thing mention issue bed made something like memory foam tended stay moulded shape body sleeping something could issue needing back support found bed comfortable though overall layout room well organised staff,5,2,excellent every wayspent nights could stayed many travelling solo double room paid extra view would highly recommended paying extra view added another element enjoy room compact everything needed solo traveller felt really safe location extremely convenient particularly regards close hotel orchard mrt thing mention issue bed made something like memory foam tended stay moulded shape body sleeping something could issue needing back support found bed comfortable though overall layout room well organised staff,"{'neg': 0.0, 'neu': 0.74, 'pos': 0.26, 'compound': 0.9674}",0.9674,2
breakfast robot,stay disappointed hotel took one main point yotel singapore experience breakfast robot november last year bring back breakfast robot please,4,2,breakfast robotstay disappointed hotel took one main point yotel singapore experience breakfast robot november last year bring back breakfast robot please,"{'neg': 0.127, 'neu': 0.779, 'pos': 0.094, 'compound': -0.2023}",-0.2023,0
worth,worth money price definitely find hotel better value money quite disappointing considering many good reviews hotel received definitely staying,2,0,worthworth money price definitely find hotel better value money quite disappointing considering many good reviews hotel received definitely staying,"{'neg': 0.116, 'neu': 0.432, 'pos': 0.452, 'compound': 0.8445}",0.8445,2
excellent stay,perfect location orchard road mrt walking botanic gardens short metro ride maria bay area used grab taxi app also cars arrived within mins every time room excellent way first yotel stay bed comfortable could tilt tv create little floor space tea coffee stuff room safe open hanging space everything compact true lt functional staying many best hotels singapore would recommend yotel short stay function breakfast incl free booking direct took option per day bar allowance room serviced great ideas staff friendly love robots would stay,5,2,excellent stayperfect location orchard road mrt walking botanic gardens short metro ride maria bay area used grab taxi app also cars arrived within mins every time room excellent way first yotel stay bed comfortable could tilt tv create little floor space tea coffee stuff room safe open hanging space everything compact true lt functional staying many best hotels singapore would recommend yotel short stay function breakfast incl free booking direct took option per day bar allowance room serviced great ideas staff friendly love robots would stay,"{'neg': 0.0, 'neu': 0.649, 'pos': 0.351, 'compound': 0.9906}",0.9906,2
nice hotel,staffs friendly helpful although room quite small tidy clean love overall impressive stay enjoyable absolutely book come singapore,4,2,nice hotelstaffs friendly helpful although room quite small tidy clean love overall impressive stay enjoyable absolutely book come singapore,"{'neg': 0.0, 'neu': 0.351, 'pos': 0.649, 'compound': 0.9689}",0.9689,2
could ever beat,yotel clean inexpensive join club free better rates actually jewel within airport safe middle attractions check bags first floor three hours ahead departure checked day even robots bring drinks room cool,5,2,could ever beatyotel clean inexpensive join club free better rates actually jewel within airport safe middle attractions check bags first floor three hours ahead departure checked day even robots bring drinks room cool,"{'neg': 0.0, 'neu': 0.536, 'pos': 0.464, 'compound': 0.9618}",0.9618,2
nice stay overall,comfortable clean futuristic hotel central place singapore mrt station many eating options nearby rooms smallish functional swimming pool nice staff friendly helpful,5,2,nice stay overallcomfortable clean futuristic hotel central place singapore mrt station many eating options nearby rooms smallish functional swimming pool nice staff friendly helpful,"{'neg': 0.0, 'neu': 0.571, 'pos': 0.429, 'compound': 0.9231}",0.9231,2
good hotel city trips,nice hotel modern style breakfast excellent much choice good food coffee perfekt like modern feeling hotel want recommend war orachad road und mrt short,4,2,good hotel city tripsnice hotel modern style breakfast excellent much choice good food coffee perfekt like modern feeling hotel want recommend war orachad road und mrt short,"{'neg': 0.097, 'neu': 0.473, 'pos': 0.43, 'compound': 0.886}",0.886,2
convenient clean,room little small location awesome price worth near train station accessible several restaurants staff friendly check swift,5,2,convenient cleanroom little small location awesome price worth near train station accessible several restaurants staff friendly check swift,"{'neg': 0.0, 'neu': 0.566, 'pos': 0.434, 'compound': 0.8669}",0.8669,2
great hotel,brilliant hotel right heart singapore rooms clean comfortable staff front desk bar excellent fault definitely stay singapore best tip arriving train head towards shaw house wheelock orchard ion tried directions station great,5,2,great hotelbrilliant hotel right heart singapore rooms clean comfortable staff front desk bar excellent fault definitely stay singapore best tip arriving train head towards shaw house wheelock orchard ion tried directions station great,"{'neg': 0.051, 'neu': 0.476, 'pos': 0.472, 'compound': 0.9723}",0.9723,2
clean modern beds super comfortable,arrived airport pass midnight decided stay hotel heading downtown excellent decision check fast room clean bed extra comfortable definitely stay occasion,5,2,clean modern beds super comfortablearrived airport pass midnight decided stay hotel heading downtown excellent decision check fast room clean bed extra comfortable definitely stay occasion,"{'neg': 0.0, 'neu': 0.5, 'pos': 0.5, 'compound': 0.9584}",0.9584,2
meh,convoluted check process counter computer followed surprise dollar overnight parking charge tiny room without view totalling around dollars easily better singapore,2,0,mehconvoluted check process counter computer followed surprise dollar overnight parking charge tiny room without view totalling around dollars easily better singapore,"{'neg': 0.0, 'neu': 0.709, 'pos': 0.291, 'compound': 0.7506}",0.7506,2
nice location,right beside thai embassy orchard road efficient clean hotel nice place stay short holiday easy access public transportation bus train stops meters away,5,2,nice locationright beside thai embassy orchard road efficient clean hotel nice place stay short holiday easy access public transportation bus train stops meters away,"{'neg': 0.045, 'neu': 0.482, 'pos': 0.473, 'compound': 0.9337}",0.9337,2
nice features completely unsuitable business people luggage,holiday maker little luggage nice clean cheerful hotel even small working desk put laptop room one small suitcase open wash basin next bed small trickle water wardrobe hang clothes open perch evening could figure switch sink shower lights well hidden behind perch tried buy borrow electric adaptor local uk socket european us plug light switch plug little iq test hotel gives guests innocent looking wood panels wall press right secret spot open,3,1,nice features completely unsuitable business people luggageholiday maker little luggage nice clean cheerful hotel even small working desk put laptop room one small suitcase open wash basin next bed small trickle water wardrobe hang clothes open perch evening could figure switch sink shower lights well hidden behind perch tried buy borrow electric adaptor local uk socket european us plug light switch plug little iq test hotel gives guests innocent looking wood panels wall press right secret spot open,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.9329}",0.9329,2
great location stay especially business trip,stayed premium cabin two nights really like interior really sucks take dollars check deposit totally cost effective people like travel short business trip bring much cash,5,2,great location stay especially business tripstayed premium cabin two nights really like interior really sucks take dollars check deposit totally cost effective people like travel short business trip bring much cash,"{'neg': 0.067, 'neu': 0.621, 'pos': 0.312, 'compound': 0.8826}",0.8826,2
small room bed,close main shopping road good breakfast room bed small legs extend properly bathroom surrounded glass little uncomfortable take bath,3,1,small room bedclose main shopping road good breakfast room bed small legs extend properly bathroom surrounded glass little uncomfortable take bath,"{'neg': 0.093, 'neu': 0.723, 'pos': 0.185, 'compound': 0.3167}",0.3167,2
great stay experience,staying yotel orchard singapore great experience comfortable bed room cleanliness efficiency good hotel location orchard road city center staying indeed family leisure,5,2,great stay experiencestaying yotel orchard singapore great experience comfortable bed room cleanliness efficiency good hotel location orchard road city center staying indeed family leisure,"{'neg': 0.0, 'neu': 0.529, 'pos': 0.471, 'compound': 0.9509}",0.9509,2
stay yotel,cosy place stay short stay however check experience little unfriendly like robot service without least warmth customer service e greetings hope stay great would nice sure let show bring check kiosk take etc instead key cold attitude,3,1,stay yotelcosy place stay short stay however check experience little unfriendly like robot service without least warmth customer service e greetings hope stay great would nice sure let show bring check kiosk take etc instead key cold attitude,"{'neg': 0.044, 'neu': 0.575, 'pos': 0.381, 'compound': 0.9433}",0.9433,2
cool modern,definitely modern hotel minimalist design suitable budget traveling room clean love modern furniture bed adjustable great complaint bit space understandable since minimalistic concept people room check via computer lobby two robots help need room service,4,2,cool moderndefinitely modern hotel minimalist design suitable budget traveling room clean love modern furniture bed adjustable great complaint bit space understandable since minimalistic concept people room check via computer lobby two robots help need room service,"{'neg': 0.046, 'neu': 0.6, 'pos': 0.354, 'compound': 0.9313}",0.9313,2
bathroom view,amazing view singapore skyline room high towering buildings also loved staffs efficient design space storage easy self check check,5,2,bathroom viewamazing view singapore skyline room high towering buildings also loved staffs efficient design space storage easy self check check,"{'neg': 0.0, 'neu': 0.639, 'pos': 0.361, 'compound': 0.8625}",0.8625,2
cool hotel,found hotel browsing agoda app wanted find place spend night partner yotel attract attention super cool design lobby lifts robots forgetting unique bed,5,2,cool hotelfound hotel browsing agoda app wanted find place spend night partner yotel attract attention super cool design lobby lifts robots forgetting unique bed,"{'neg': 0.0, 'neu': 0.611, 'pos': 0.389, 'compound': 0.8779}",0.8779,2
yotel like yooooooooooooooooooooootell others come check yotel,pleasure staying yotel good spot orchard road high tech cabin go singapore next time sure back stay yotel thank kind services thank making holiday memorable,5,2,yotel like yooooooooooooooooooooootell others come check yotelpleasure staying yotel good spot orchard road high tech cabin go singapore next time sure back stay yotel thank kind services thank making holiday memorable,"{'neg': 0.0, 'neu': 0.561, 'pos': 0.439, 'compound': 0.9501}",0.9501,2
good,clean tidy good location near shopping malls food court metro staffs friendly helpful family satisfied stay would choose hotel visit,5,2,goodclean tidy good location near shopping malls food court metro staffs friendly helpful family satisfied stay would choose hotel visit,"{'neg': 0.0, 'neu': 0.578, 'pos': 0.422, 'compound': 0.8934}",0.8934,2
small comfortable,stylish hotel reasonable prices near metro orchard lived small room functional cleanliness design area shopping centers main attractions accessible metro,5,2,small comfortablestylish hotel reasonable prices near metro orchard lived small room functional cleanliness design area shopping centers main attractions accessible metro,"{'neg': 0.0, 'neu': 0.877, 'pos': 0.123, 'compound': 0.4215}",0.4215,2
bed addictive,stayed yotel orchard days business trip room small really really smart designed also sound proof hotel actually crowded stayed barely hear noises feom room bed awesome head adjusted n soooo comfortable sleep shampoo shower gel body lotion smell good relaxing breakfast mix west east menu delicious location also strategic orchard easy go anywhere really recommend,5,2,bed addictivestayed yotel orchard days business trip room small really really smart designed also sound proof hotel actually crowded stayed barely hear noises feom room bed awesome head adjusted n soooo comfortable sleep shampoo shower gel body lotion smell good relaxing breakfast mix west east menu delicious location also strategic orchard easy go anywhere really recommend,"{'neg': 0.0, 'neu': 0.642, 'pos': 0.358, 'compound': 0.978}",0.978,2
great experience,first time stay hotel surprisingly good loved hotel located middle shopping area hotel suitable people like shopping walk lot modern room clean comfortable everything need provided definitely back stay,5,2,great experiencefirst time stay hotel surprisingly good loved hotel located middle shopping area hotel suitable people like shopping walk lot modern room clean comfortable everything need provided definitely back stay,"{'neg': 0.0, 'neu': 0.475, 'pos': 0.525, 'compound': 0.9729}",0.9729,2
great modern hotel central singapore,great hotel want middle busiest shopping area singapore complaint food facilities breakfast free book direct website third party websites breakfast included rates result breakfast always busy little seats long queues egg station matter singapore great breakfast shopping centres cheap price went breakfast first two days otherwise hotel great still worth price location cleanliness friendly efficient staff,5,2,great modern hotel central singaporegreat hotel want middle busiest shopping area singapore complaint food facilities breakfast free book direct website third party websites breakfast included rates result breakfast always busy little seats long queues egg station matter singapore great breakfast shopping centres cheap price went breakfast first two days otherwise hotel great still worth price location cleanliness friendly efficient staff,"{'neg': 0.028, 'neu': 0.614, 'pos': 0.358, 'compound': 0.9761}",0.9761,2
great place stay singapore,good location clean rooms efficient staff compact comfortable rooms basic amenities five star hotel staff courteous energetic swimming nice best part cabin connectivity phone bath room view city,4,2,great place stay singaporegood location clean rooms efficient staff compact comfortable rooms basic amenities five star hotel staff courteous energetic swimming nice best part cabin connectivity phone bath room view city,"{'neg': 0.0, 'neu': 0.468, 'pos': 0.532, 'compound': 0.9779}",0.9779,2
great modern hotel excellent location,orchard road opposite icon mall adjacent orchard mrt station hotel excellent find well worth staying yes bit quirky rooms cabins staff crew problem restaurant bar th floor exterior smoking area want room big queen bed single bunk big enough people bathroom facilities also good lots cupboard space built plus safe hidden away valuables room service cleanliness first rate highly recommend hotel singapore visitors,5,2,great modern hotel excellent locationorchard road opposite icon mall adjacent orchard mrt station hotel excellent find well worth staying yes bit quirky rooms cabins staff crew problem restaurant bar th floor exterior smoking area want room big queen bed single bunk big enough people bathroom facilities also good lots cupboard space built plus safe hidden away valuables room service cleanliness first rate highly recommend hotel singapore visitors,"{'neg': 0.03, 'neu': 0.619, 'pos': 0.351, 'compound': 0.9788}",0.9788,2
tech hotel,first location hotel super convenient orchard road place shopping malls restaurants close train station reach touristic center min room th floor street noise problem think rooms nice soundproof windows next super cute robots serving water towels case birthday treat hotel room big super comfy cozy every detail thought terrific view toilet shower,5,2,tech hotelfirst location hotel super convenient orchard road place shopping malls restaurants close train station reach touristic center min room th floor street noise problem think rooms nice soundproof windows next super cute robots serving water towels case birthday treat hotel room big super comfy cozy every detail thought terrific view toilet shower,"{'neg': 0.038, 'neu': 0.619, 'pos': 0.343, 'compound': 0.967}",0.967,2
adequate style liking,see many people love hotel hotel affordable located right middle orchard road easy access shops around area bedroom bathroom clean rather small side however enjoy atmosphere hotel since funky neon lights hallways fortune wheel lobby also able check machine end checking manned counter,4,2,adequate style likingsee many people love hotel hotel affordable located right middle orchard road easy access shops around area bedroom bathroom clean rather small side however enjoy atmosphere hotel since funky neon lights hallways fortune wheel lobby also able check machine end checking manned counter,"{'neg': 0.025, 'neu': 0.686, 'pos': 0.289, 'compound': 0.9274}",0.9274,2
great views,put cartoon style branding gimmicky robots lovely hotel grand driveway entrance sleek rooms sophisticated restaurant pool bed uncomfortable easily fixed mattress topper brought instantly rooms quiet view incredible location great mrt despite reviews rooms shoe box larger expected perfect us since spent days anyway plenty room bed stow suitcase side free bottled water provided every day fun need order extra towel one robots calls upon room,4,2,great viewsput cartoon style branding gimmicky robots lovely hotel grand driveway entrance sleek rooms sophisticated restaurant pool bed uncomfortable easily fixed mattress topper brought instantly rooms quiet view incredible location great mrt despite reviews rooms shoe box larger expected perfect us since spent days anyway plenty room bed stow suitcase side free bottled water provided every day fun need order extra towel one robots calls upon room,"{'neg': 0.029, 'neu': 0.627, 'pos': 0.344, 'compound': 0.9829}",0.9829,2
love robots,great location price rooms shopping malls doorstep mrt station yes rooms small cleverly organised husband problems space however rooms people may different experience rooms incredibly clean option skip housekeeping small refund singapore dollars breakfast comment husband used gym said small couple machines never busy coolest thing hotel robots deliver water extra towels room need husbands birthday one robots delivered birthday treats sang happy birthday,5,2,love robotsgreat location price rooms shopping malls doorstep mrt station yes rooms small cleverly organised husband problems space however rooms people may different experience rooms incredibly clean option skip housekeeping small refund singapore dollars breakfast comment husband used gym said small couple machines never busy coolest thing hotel robots deliver water extra towels room need husbands birthday one robots delivered birthday treats sang happy birthday,"{'neg': 0.034, 'neu': 0.751, 'pos': 0.215, 'compound': 0.9348}",0.9348,2
enjoyable,futuristic experience exchange money machine excellent loved bathrooms elevators handy fast checkin staff could improved directions robot stand checking could helpful,4,2,enjoyablefuturistic experience exchange money machine excellent loved bathrooms elevators handy fast checkin staff could improved directions robot stand checking could helpful,"{'neg': 0.0, 'neu': 0.557, 'pos': 0.443, 'compound': 0.926}",0.926,2
